0.5511 0.6984 0.4567 0.5511 0.6984 0.4567 
0.3657 -0.3263 0.8717 0.3657 -0.3263 0.8717 
-0.6858 0.7278 -0.0060 -0.6858 0.7278 -0.0060 
0.8135 0.1947 -0.5480 0.8135 0.1947 -0.5480 
0.7945 0.5240 0.3068 0.7945 0.5240 0.3068 
0.2940 0.9179 -0.2666 0.2940 0.9179 -0.2666 
0.1485 -0.7022 -0.6963 0.1485 -0.7022 -0.6963 
-0.0019 0.7172 -0.6968 -0.0019 0.7172 -0.6968 
0.5524 -0.6777 0.4855 0.5524 -0.6777 0.4855 
-0.9253 0.3204 -0.2030 -0.9253 0.3204 -0.2030 
0.4728 0.1622 -0.8661 0.4728 0.1622 -0.8661 
-0.3009 -0.7985 0.5213 -0.3009 -0.7985 0.5213 
-0.9383 -0.3457 -0.0050 -0.9383 -0.3457 -0.0050 
0.4078 -0.5600 -0.7212 0.4078 -0.5600 -0.7212 
-0.5996 -0.6663 0.4432 -0.5996 -0.6663 0.4432 
0.6245 0.4668 0.6262 0.6245 0.4668 0.6262 
-0.7191 -0.4335 0.5431 -0.7191 -0.4335 0.5431 
-0.6912 0.5612 0.4552 -0.6912 0.5612 0.4552 
-0.5470 0.1583 0.8220 -0.5470 0.1583 0.8220 
-0.9881 0.1515 0.0246 -0.9881 0.1515 0.0246 
-0.1177 -0.5960 -0.7943 -0.1177 -0.5960 -0.7943 
0.7064 0.0930 -0.7017 0.7064 0.0930 -0.7017 
-0.0552 0.9057 0.4203 -0.0552 0.9057 0.4203 
0.8537 0.0687 0.5162 0.8537 0.0687 0.5162 
-0.7971 0.2101 0.5661 -0.7971 0.2101 0.5661 
0.9189 -0.3944 -0.0035 0.9189 -0.3944 -0.0035 
0.2807 -0.1531 0.9475 0.2807 -0.1531 0.9475 
-0.6752 0.7267 0.1269 -0.6752 0.7267 0.1269 
-0.5804 0.5744 -0.5773 -0.5804 0.5744 -0.5773 
0.6670 0.7021 0.2493 0.6670 0.7021 0.2493 
-0.1804 -0.3471 0.9203 -0.1804 -0.3471 0.9203 
-0.0567 -0.9155 -0.3982 -0.0567 -0.9155 -0.3982 
0.4670 0.3211 -0.8239 0.4670 0.3211 -0.8239 
-0.5998 0.4496 0.6619 -0.5998 0.4496 0.6619 
-0.8228 0.3560 -0.4431 -0.8228 0.3560 -0.4431 
0.9492 0.0168 0.3142 0.9492 0.0168 0.3142 
-0.0789 -0.7248 -0.6844 -0.0789 -0.7248 -0.6844 
-0.7537 -0.1062 0.6486 -0.7537 -0.1062 0.6486 
0.8326 0.1627 0.5294 0.8326 0.1627 0.5294 
0.9524 -0.0757 0.2953 0.9524 -0.0757 0.2953 
-0.0176 0.6487 0.7609 -0.0176 0.6487 0.7609 
-0.4640 -0.2577 -0.8475 -0.4640 -0.2577 -0.8475 
0.2994 -0.7834 0.5446 0.2994 -0.7834 0.5446 
0.9285 -0.2110 -0.3057 0.9285 -0.2110 -0.3057 
-0.0601 0.1403 -0.9883 -0.0601 0.1403 -0.9883 
0.9654 0.0641 0.2527 0.9654 0.0641 0.2527 
-0.1495 0.9383 0.3119 -0.1495 0.9383 0.3119 
0.0676 -0.6284 -0.7749 0.0676 -0.6284 -0.7749 
-0.4357 0.8408 0.3212 -0.4357 0.8408 0.3212 
0.6947 0.4187 -0.5849 0.6947 0.4187 -0.5849 
0.0621 -0.4879 -0.8707 0.0621 -0.4879 -0.8707 
0.1937 0.6457 -0.7386 0.1937 0.6457 -0.7386 
0.4680 -0.8771 0.1076 0.4680 -0.8771 0.1076 
-0.0898 -0.7256 0.6822 -0.0898 -0.7256 0.6822 
0.9932 -0.0742 0.0903 0.9932 -0.0742 0.0903 
0.6169 -0.3839 -0.6871 0.6169 -0.3839 -0.6871 
-0.0464 0.3397 -0.9394 -0.0464 0.3397 -0.9394 
-0.6650 -0.5333 -0.5229 -0.6650 -0.5333 -0.5229 
-0.5704 -0.0381 -0.8205 -0.5704 -0.0381 -0.8205 
0.7114 -0.1485 0.6869 0.7114 -0.1485 0.6869 
-0.6188 0.6169 -0.4864 -0.6188 0.6169 -0.4864 
-0.8891 -0.0878 0.4491 -0.8891 -0.0878 0.4491 
0.0793 -0.6829 0.7262 0.0793 -0.6829 0.7262 
-0.7139 0.0950 0.6938 -0.7139 0.0950 0.6938 
-0.9447 -0.2158 -0.2470 -0.9447 -0.2158 -0.2470 
0.3215 -0.7910 0.5205 0.3215 -0.7910 0.5205 
0.3557 0.7630 -0.5397 0.3557 0.7630 -0.5397 
0.3461 0.9380 0.0212 0.3461 0.9380 0.0212 
0.5205 -0.4823 0.7047 0.5205 -0.4823 0.7047 
-0.7527 -0.6426 -0.1431 -0.7527 -0.6426 -0.1431 
0.7149 -0.6486 -0.2613 0.7149 -0.6486 -0.2613 
-0.7352 -0.4390 0.5164 -0.7352 -0.4390 0.5164 
0.4466 0.4871 0.7505 0.4466 0.4871 0.7505 
0.4116 0.9107 -0.0363 0.4116 0.9107 -0.0363 
0.1243 0.7244 0.6781 0.1243 0.7244 0.6781 
0.8202 -0.0192 -0.5718 0.8202 -0.0192 -0.5718 
0.1368 -0.6294 0.7650 0.1368 -0.6294 0.7650 
0.6406 0.4500 0.6221 0.6406 0.4500 0.6221 
-0.2125 0.2739 -0.9380 -0.2125 0.2739 -0.9380 
-0.2641 0.3315 -0.9057 -0.2641 0.3315 -0.9057 
0.7520 0.1209 -0.6479 0.7520 0.1209 -0.6479 
-0.9593 0.2777 -0.0507 -0.9593 0.2777 -0.0507 
0.8543 -0.2643 -0.4476 0.8543 -0.2643 -0.4476 
0.5350 -0.6617 -0.5253 0.5350 -0.6617 -0.5253 
-0.2554 0.1832 -0.9493 -0.2554 0.1832 -0.9493 
-0.9820 0.1745 0.0721 -0.9820 0.1745 0.0721 
-0.1476 -0.9286 0.3404 -0.1476 -0.9286 0.3404 
-0.1908 -0.9647 -0.1816 -0.1908 -0.9647 -0.1816 
-0.4296 -0.1796 -0.8850 -0.4296 -0.1796 -0.8850 
-0.4679 0.7502 0.4672 -0.4679 0.7502 0.4672 
-0.2352 0.3059 -0.9225 -0.2352 0.3059 -0.9225 
0.4003 0.5268 0.7498 0.4003 0.5268 0.7498 
-0.6844 0.3861 -0.6185 -0.6844 0.3861 -0.6185 
-0.2604 0.2580 -0.9304 -0.2604 0.2580 -0.9304 
0.0719 0.8279 0.5562 0.0719 0.8279 0.5562 
0.2018 -0.8677 -0.4542 0.2018 -0.8677 -0.4542 
-0.9392 0.3382 -0.0599 -0.9392 0.3382 -0.0599 
0.4455 -0.8948 -0.0287 0.4455 -0.8948 -0.0287 
-0.6533 -0.2993 0.6955 -0.6533 -0.2993 0.6955 
-0.8068 0.3633 0.4658 -0.8068 0.3633 0.4658 
0.6003 -0.7073 -0.3734 0.6003 -0.7073 -0.3734 
-0.5975 0.3729 -0.7099 -0.5975 0.3729 -0.7099 
0.6743 0.6631 0.3252 0.6743 0.6631 0.3252 
-0.8168 -0.3490 -0.4595 -0.8168 -0.3490 -0.4595 
-0.3508 0.7658 -0.5389 -0.3508 0.7658 -0.5389 
-0.9774 -0.1525 -0.1467 -0.9774 -0.1525 -0.1467 
-0.0495 0.0696 -0.9964 -0.0495 0.0696 -0.9964 
0.7238 -0.3973 -0.5641 0.7238 -0.3973 -0.5641 
-0.4523 -0.8761 -0.1669 -0.4523 -0.8761 -0.1669 
-0.4044 0.1350 -0.9046 -0.4044 0.1350 -0.9046 
-0.8402 -0.1505 -0.5210 -0.8402 -0.1505 -0.5210 
-0.4037 0.0063 0.9149 -0.4037 0.0063 0.9149 
-0.4466 -0.1731 0.8778 -0.4466 -0.1731 0.8778 
-0.8571 0.0726 -0.5100 -0.8571 0.0726 -0.5100 
-0.3435 0.6247 -0.7012 -0.3435 0.6247 -0.7012 
0.0660 -0.9963 0.0558 0.0660 -0.9963 0.0558 
0.7325 -0.0280 -0.6802 0.7325 -0.0280 -0.6802 
-0.9034 -0.1367 -0.4065 -0.9034 -0.1367 -0.4065 
-0.5574 0.7409 0.3748 -0.5574 0.7409 0.3748 
0.4502 -0.6747 -0.5849 0.4502 -0.6747 -0.5849 
0.7111 -0.6074 0.3541 0.7111 -0.6074 0.3541 
-0.8159 0.0410 -0.5768 -0.8159 0.0410 -0.5768 
0.8131 0.5626 0.1497 0.8131 0.5626 0.1497 
0.5751 0.5592 -0.5971 0.5751 0.5592 -0.5971 
-0.5767 -0.4748 0.6649 -0.5767 -0.4748 0.6649 
-0.5496 0.2786 -0.7876 -0.5496 0.2786 -0.7876 
0.7575 0.6490 -0.0711 0.7575 0.6490 -0.0711 
0.4450 0.4257 0.7879 0.4450 0.4257 0.7879 
-0.6511 0.6340 0.4174 -0.6511 0.6340 0.4174 
0.4099 0.2471 0.8780 0.4099 0.2471 0.8780 
0.8650 -0.0712 -0.4967 0.8650 -0.0712 -0.4967 
0.4828 -0.0582 0.8738 0.4828 -0.0582 0.8738 
0.9582 -0.1116 0.2635 0.9582 -0.1116 0.2635 
-0.5003 -0.8048 -0.3193 -0.5003 -0.8048 -0.3193 
0.1408 -0.8303 0.5392 0.1408 -0.8303 0.5392 
0.0721 0.1583 -0.9848 0.0721 0.1583 -0.9848 
0.0402 -0.5696 0.8210 0.0402 -0.5696 0.8210 
-0.7234 0.6644 0.1879 -0.7234 0.6644 0.1879 
0.6403 -0.7599 0.1118 0.6403 -0.7599 0.1118 
0.5013 0.5466 -0.6708 0.5013 0.5466 -0.6708 
0.6128 0.6092 0.5033 0.6128 0.6092 0.5033 
0.7606 -0.2620 -0.5940 0.7606 -0.2620 -0.5940 
0.4502 -0.8425 0.2957 0.4502 -0.8425 0.2957 
-0.4584 0.0767 0.8854 -0.4584 0.0767 0.8854 
0.3878 -0.8622 -0.3258 0.3878 -0.8622 -0.3258 
-0.5144 0.1708 0.8404 -0.5144 0.1708 0.8404 
0.0358 -0.7048 -0.7085 0.0358 -0.7048 -0.7085 
-0.1256 -0.6606 -0.7401 -0.1256 -0.6606 -0.7401 
-0.5621 -0.6038 -0.5653 -0.5621 -0.6038 -0.5653 
0.3254 0.6012 0.7299 0.3254 0.6012 0.7299 
0.9875 -0.1568 -0.0156 0.9875 -0.1568 -0.0156 
0.0410 -0.3196 0.9467 0.0410 -0.3196 0.9467 
0.2557 -0.6343 0.7296 0.2557 -0.6343 0.7296 
-0.7832 -0.6097 0.1218 -0.7832 -0.6097 0.1218 
-0.4848 -0.8586 0.1665 -0.4848 -0.8586 0.1665 
0.1871 -0.4811 -0.8565 0.1871 -0.4811 -0.8565 
-0.1299 0.8045 -0.5796 -0.1299 0.8045 -0.5796 
0.1399 -0.8573 -0.4955 0.1399 -0.8573 -0.4955 
0.3687 -0.7847 -0.4982 0.3687 -0.7847 -0.4982 
0.2337 0.7255 -0.6473 0.2337 0.7255 -0.6473 
-0.2628 0.9442 0.1984 -0.2628 0.9442 0.1984 
0.6497 -0.3261 0.6867 0.6497 -0.3261 0.6867 
0.3630 0.6421 -0.6753 0.3630 0.6421 -0.6753 
0.6711 -0.6343 -0.3839 0.6711 -0.6343 -0.3839 
-0.8960 -0.0026 -0.4441 -0.8960 -0.0026 -0.4441 
0.6210 -0.7060 0.3405 0.6210 -0.7060 0.3405 
-0.9957 0.0410 0.0834 -0.9957 0.0410 0.0834 
-0.3505 -0.7791 0.5198 -0.3505 -0.7791 0.5198 
0.3541 0.3280 -0.8758 0.3541 0.3280 -0.8758 
-0.6721 -0.3080 -0.6733 -0.6721 -0.3080 -0.6733 
-0.6781 0.4119 0.6087 -0.6781 0.4119 0.6087 
0.4474 0.2789 -0.8498 0.4474 0.2789 -0.8498 
0.3193 -0.2295 -0.9195 0.3193 -0.2295 -0.9195 
0.3833 -0.8281 -0.4089 0.3833 -0.8281 -0.4089 
-0.8240 -0.1134 0.5551 -0.8240 -0.1134 0.5551 
-0.1960 -0.4236 0.8844 -0.1960 -0.4236 0.8844 
-0.9125 -0.3572 -0.1995 -0.9125 -0.3572 -0.1995 
0.7128 0.6922 -0.1129 0.7128 0.6922 -0.1129 
-0.1161 -0.4433 -0.8888 -0.1161 -0.4433 -0.8888 
0.2988 -0.8225 -0.4839 0.2988 -0.8225 -0.4839 
0.2384 0.0057 -0.9712 0.2384 0.0057 -0.9712 
-0.2380 -0.7288 0.6421 -0.2380 -0.7288 0.6421 
0.0181 0.7148 -0.6991 0.0181 0.7148 -0.6991 
0.3425 0.1122 -0.9328 0.3425 0.1122 -0.9328 
0.8668 0.0916 0.4902 0.8668 0.0916 0.4902 
0.3295 0.6610 -0.6742 0.3295 0.6610 -0.6742 
0.2700 -0.9309 -0.2458 0.2700 -0.9309 -0.2458 
-0.6660 0.3316 -0.6682 -0.6660 0.3316 -0.6682 
0.0446 -0.9062 -0.4205 0.0446 -0.9062 -0.4205 
0.4114 0.6885 0.5973 0.4114 0.6885 0.5973 
-0.7942 -0.3089 -0.5233 -0.7942 -0.3089 -0.5233 
-0.7955 0.5694 -0.2072 -0.7955 0.5694 -0.2072 
0.7837 -0.4712 -0.4047 0.7837 -0.4712 -0.4047 
-0.6943 0.5206 0.4970 -0.6943 0.5206 0.4970 
-0.4328 0.7336 -0.5239 -0.4328 0.7336 -0.5239 
-0.8872 -0.1230 -0.4447 -0.8872 -0.1230 -0.4447 
-0.6294 -0.7445 -0.2224 -0.6294 -0.7445 -0.2224 
0.0396 -0.6984 -0.7146 0.0396 -0.6984 -0.7146 
0.2347 0.4785 -0.8461 0.2347 0.4785 -0.8461 
0.6064 -0.3464 -0.7157 0.6064 -0.3464 -0.7157 
0.4267 -0.6797 -0.5966 0.4267 -0.6797 -0.5966 
0.5974 -0.0126 -0.8019 0.5974 -0.0126 -0.8019 
-0.7919 -0.2258 -0.5674 -0.7919 -0.2258 -0.5674 
0.0352 0.0074 -0.9994 0.0352 0.0074 -0.9994 
-0.3413 0.6911 0.6371 -0.3413 0.6911 0.6371 
0.2947 0.8729 -0.3889 0.2947 0.8729 -0.3889 
0.7396 -0.6327 -0.2295 0.7396 -0.6327 -0.2295 
-0.7858 0.5991 -0.1535 -0.7858 0.5991 -0.1535 
-0.1369 -0.5972 -0.7903 -0.1369 -0.5972 -0.7903 
0.4435 -0.8422 -0.3067 0.4435 -0.8422 -0.3067 
0.6228 0.6150 0.4835 0.6228 0.6150 0.4835 
-0.7936 0.0707 -0.6044 -0.7936 0.0707 -0.6044 
-0.7869 0.5865 0.1922 -0.7869 0.5865 0.1922 
-0.1259 -0.4579 -0.8801 -0.1259 -0.4579 -0.8801 
0.1426 0.2138 0.9664 0.1426 0.2138 0.9664 
-0.1697 -0.4675 0.8675 -0.1697 -0.4675 0.8675 
0.3575 -0.4900 -0.7951 0.3575 -0.4900 -0.7951 
-0.9215 0.1064 0.3734 -0.9215 0.1064 0.3734 
0.0458 0.7918 0.6090 0.0458 0.7918 0.6090 
0.2279 0.3607 0.9044 0.2279 0.3607 0.9044 
0.9133 -0.1724 0.3690 0.9133 -0.1724 0.3690 
0.4776 -0.0941 -0.8736 0.4776 -0.0941 -0.8736 
0.5267 0.1719 -0.8325 0.5267 0.1719 -0.8325 
-0.1910 -0.8948 -0.4035 -0.1910 -0.8948 -0.4035 
-0.0109 0.2726 0.9621 -0.0109 0.2726 0.9621 
-0.0640 -0.8110 -0.5815 -0.0640 -0.8110 -0.5815 
-0.3528 0.8323 -0.4276 -0.3528 0.8323 -0.4276 
-0.0949 0.5557 0.8259 -0.0949 0.5557 0.8259 
-0.6366 -0.3102 0.7061 -0.6366 -0.3102 0.7061 
0.7419 0.6534 0.1508 0.7419 0.6534 0.1508 
0.5922 0.5200 -0.6155 0.5922 0.5200 -0.6155 
0.9332 0.3447 -0.1011 0.9332 0.3447 -0.1011 
0.6706 -0.2178 -0.7091 0.6706 -0.2178 -0.7091 
0.6534 0.4501 -0.6087 0.6534 0.4501 -0.6087 
-0.6777 -0.5074 0.5323 -0.6777 -0.5074 0.5323 
-0.7554 0.4305 0.4940 -0.7554 0.4305 0.4940 
-0.5632 -0.8263 -0.0059 -0.5632 -0.8263 -0.0059 
0.5047 0.3247 -0.7999 0.5047 0.3247 -0.7999 
0.2659 0.8619 0.4319 0.2659 0.8619 0.4319 
-0.0990 0.9731 0.2081 -0.0990 0.9731 0.2081 
-0.9143 0.3945 -0.0913 -0.9143 0.3945 -0.0913 
-0.6280 -0.2403 -0.7402 -0.6280 -0.2403 -0.7402 
0.2490 -0.8940 -0.3726 0.2490 -0.8940 -0.3726 
0.3038 -0.7014 -0.6447 0.3038 -0.7014 -0.6447 
0.8427 -0.5038 -0.1900 0.8427 -0.5038 -0.1900 
0.0783 -0.2337 -0.9691 0.0783 -0.2337 -0.9691 
-0.6200 0.5173 -0.5900 -0.6200 0.5173 -0.5900 
0.5559 -0.3714 0.7436 0.5559 -0.3714 0.7436 
-0.7366 0.6512 0.1826 -0.7366 0.6512 0.1826 
0.6184 -0.4962 -0.6094 0.6184 -0.4962 -0.6094 
-0.4703 -0.1245 0.8737 -0.4703 -0.1245 0.8737 
0.7639 0.0809 -0.6403 0.7639 0.0809 -0.6403 
0.4499 -0.8776 0.1658 0.4499 -0.8776 0.1658 
-0.7733 0.4842 0.4092 -0.7733 0.4842 0.4092 
-0.4570 0.0722 -0.8865 -0.4570 0.0722 -0.8865 
0.4143 -0.9066 -0.0799 0.4143 -0.9066 -0.0799 
0.6831 -0.2631 -0.6812 0.6831 -0.2631 -0.6812 
-0.6782 -0.7237 -0.1274 -0.6782 -0.7237 -0.1274 
-0.7983 -0.4921 -0.3471 -0.7983 -0.4921 -0.3471 
0.3486 0.8757 0.3341 0.3486 0.8757 0.3341 
0.6654 -0.4837 -0.5686 0.6654 -0.4837 -0.5686 
0.8012 0.5701 0.1819 0.8012 0.5701 0.1819 
-0.6571 0.1768 0.7328 -0.6571 0.1768 0.7328 
0.9315 0.3470 -0.1093 0.9315 0.3470 -0.1093 
0.1663 0.6330 0.7561 0.1663 0.6330 0.7561 
0.3099 0.2285 -0.9229 0.3099 0.2285 -0.9229 
-0.9746 -0.0553 -0.2171 -0.9746 -0.0553 -0.2171 
-0.8437 0.4946 0.2089 -0.8437 0.4946 0.2089 
0.4505 0.5229 0.7236 0.4505 0.5229 0.7236 
0.8964 -0.2219 0.3838 0.8964 -0.2219 0.3838 
0.3645 -0.3376 0.8679 0.3645 -0.3376 0.8679 
0.6808 -0.4594 0.5705 0.6808 -0.4594 0.5705 
-0.4564 0.4726 -0.7539 -0.4564 0.4726 -0.7539 
-0.7463 0.0869 0.6599 -0.7463 0.0869 0.6599 
0.0095 -0.7407 0.6718 0.0095 -0.7407 0.6718 
-0.0147 0.9668 -0.2550 -0.0147 0.9668 -0.2550 
0.0867 0.7252 0.6831 0.0867 0.7252 0.6831 
0.8079 -0.5838 0.0804 0.8079 -0.5838 0.0804 
0.0635 0.8192 -0.5700 0.0635 0.8192 -0.5700 
-0.4406 0.8332 0.3341 -0.4406 0.8332 0.3341 
-0.6870 -0.0128 0.7266 -0.6870 -0.0128 0.7266 
0.7784 -0.5341 -0.3297 0.7784 -0.5341 -0.3297 
0.1834 0.1577 0.9703 0.1834 0.1577 0.9703 
0.9280 0.3537 0.1169 0.9280 0.3537 0.1169 
0.4978 -0.7576 0.4222 0.4978 -0.7576 0.4222 
0.3443 0.9342 0.0940 0.3443 0.9342 0.0940 
0.8193 -0.5614 -0.1163 0.8193 -0.5614 -0.1163 
0.7006 -0.6876 0.1908 0.7006 -0.6876 0.1908 
-0.4536 0.8503 -0.2669 -0.4536 0.8503 -0.2669 
0.2972 0.8755 -0.3811 0.2972 0.8755 -0.3811 
-0.3358 -0.8145 0.4731 -0.3358 -0.8145 0.4731 
-0.2984 0.6151 -0.7298 -0.2984 0.6151 -0.7298 
0.8324 0.0438 0.5524 0.8324 0.0438 0.5524 
0.3626 -0.4396 -0.8217 0.3626 -0.4396 -0.8217 
-0.6070 -0.7487 -0.2665 -0.6070 -0.7487 -0.2665 
0.5930 0.2200 0.7746 0.5930 0.2200 0.7746 
-0.3144 0.2806 -0.9069 -0.3144 0.2806 -0.9069 
0.8532 -0.0905 -0.5137 0.8532 -0.0905 -0.5137 
-0.1363 0.6100 0.7806 -0.1363 0.6100 0.7806 
0.6081 0.0702 0.7907 0.6081 0.0702 0.7907 
-0.5038 0.4946 0.7081 -0.5038 0.4946 0.7081 
0.6183 -0.5166 0.5923 0.6183 -0.5166 0.5923 
0.8318 0.5307 -0.1625 0.8318 0.5307 -0.1625 
0.0808 -0.3484 0.9339 0.0808 -0.3484 0.9339 
0.5568 0.1576 0.8155 0.5568 0.1576 0.8155 
-0.9886 -0.1490 -0.0203 -0.9886 -0.1490 -0.0203 
-0.6303 0.4842 -0.6069 -0.6303 0.4842 -0.6069 
-0.8575 0.4709 0.2074 -0.8575 0.4709 0.2074 
0.1182 -0.9831 -0.1401 0.1182 -0.9831 -0.1401 
0.0522 0.6578 0.7514 0.0522 0.6578 0.7514 
0.0086 -0.8005 0.5993 0.0086 -0.8005 0.5993 
-0.0022 0.7259 0.6878 -0.0022 0.7259 0.6878 
-0.1861 0.8529 0.4879 -0.1861 0.8529 0.4879 
0.6692 -0.1018 -0.7361 0.6692 -0.1018 -0.7361 
0.2248 -0.7987 0.5582 0.2248 -0.7987 0.5582 
-0.1448 -0.5153 -0.8447 -0.1448 -0.5153 -0.8447 
0.6584 -0.2001 0.7256 0.6584 -0.2001 0.7256 
-0.9455 0.2265 0.2338 -0.9455 0.2265 0.2338 
0.2319 -0.8632 0.4484 0.2319 -0.8632 0.4484 
-0.9069 0.3825 0.1768 -0.9069 0.3825 0.1768 
-0.8272 -0.4942 0.2674 -0.8272 -0.4942 0.2674 
0.7908 0.4879 0.3695 0.7908 0.4879 0.3695 
0.5964 -0.7857 0.1645 0.5964 -0.7857 0.1645 
0.0650 0.6768 -0.7333 0.0650 0.6768 -0.7333 
0.5638 0.0527 -0.8243 0.5638 0.0527 -0.8243 
-0.2088 0.9775 0.0309 -0.2088 0.9775 0.0309 
0.1015 0.7101 0.6967 0.1015 0.7101 0.6967 
0.0769 0.9970 -0.0090 0.0769 0.9970 -0.0090 
-0.9071 0.0204 0.4204 -0.9071 0.0204 0.4204 
0.9153 0.0975 -0.3908 0.9153 0.0975 -0.3908 
-0.7403 0.3420 0.5788 -0.7403 0.3420 0.5788 
-0.8484 -0.2629 -0.4595 -0.8484 -0.2629 -0.4595 
0.5391 -0.7922 -0.2858 0.5391 -0.7922 -0.2858 
-0.5613 0.6087 -0.5608 -0.5613 0.6087 -0.5608 
-0.4151 -0.2810 0.8653 -0.4151 -0.2810 0.8653 
0.1646 0.7093 0.6855 0.1646 0.7093 0.6855 
-0.8752 -0.3116 0.3702 -0.8752 -0.3116 0.3702 
0.7627 0.6279 0.1548 0.7627 0.6279 0.1548 
-0.0611 -0.7602 -0.6468 -0.0611 -0.7602 -0.6468 
-0.7017 0.6648 0.2562 -0.7017 0.6648 0.2562 
-0.0314 -0.5793 -0.8145 -0.0314 -0.5793 -0.8145 
-0.9399 -0.3282 0.0939 -0.9399 -0.3282 0.0939 
-0.3471 -0.8424 0.4122 -0.3471 -0.8424 0.4122 
0.8139 -0.4711 -0.3400 0.8139 -0.4711 -0.3400 
-0.7865 0.3640 0.4989 -0.7865 0.3640 0.4989 
0.8277 -0.5004 0.2541 0.8277 -0.5004 0.2541 
0.2588 -0.2512 0.9327 0.2588 -0.2512 0.9327 
-0.4658 -0.3703 0.8037 -0.4658 -0.3703 0.8037 
0.6361 0.4893 0.5967 0.6361 0.4893 0.5967 
-0.7159 0.6171 0.3266 -0.7159 0.6171 0.3266 
0.2619 -0.1561 0.9524 0.2619 -0.1561 0.9524 
0.8904 -0.0777 -0.4484 0.8904 -0.0777 -0.4484 
-0.4187 0.8728 -0.2507 -0.4187 0.8728 -0.2507 
-0.8244 -0.0010 0.5661 -0.8244 -0.0010 0.5661 
-0.5663 0.3974 0.7221 -0.5663 0.3974 0.7221 
-0.5137 -0.3607 0.7785 -0.5137 -0.3607 0.7785 
0.5707 0.6922 -0.4417 0.5707 0.6922 -0.4417 
0.8474 -0.5233 0.0896 0.8474 -0.5233 0.0896 
0.4742 -0.7903 -0.3881 0.4742 -0.7903 -0.3881 
0.1632 -0.8054 -0.5698 0.1632 -0.8054 -0.5698 
-0.4876 0.7467 0.4525 -0.4876 0.7467 0.4525 
-0.5031 0.3136 -0.8053 -0.5031 0.3136 -0.8053 
0.1941 0.7129 0.6739 0.1941 0.7129 0.6739 
-0.7115 -0.7000 -0.0614 -0.7115 -0.7000 -0.0614 
0.5879 0.0635 0.8064 0.5879 0.0635 0.8064 
-0.3352 0.8332 -0.4397 -0.3352 0.8332 -0.4397 
-0.7292 0.5178 -0.4473 -0.7292 0.5178 -0.4473 
-0.7200 0.4488 0.5294 -0.7200 0.4488 0.5294 
0.7596 -0.4247 0.4926 0.7596 -0.4247 0.4926 
-0.3962 0.5455 0.7385 -0.3962 0.5455 0.7385 
